order_id,order_date,country,device_type,traffic_source,payment_method,product_category,order_value_eur,shipping_distance_km,high_risk_ip,is_fraud,governance_action
ORD-2024-006040,05/12/2024,Netherlands,Mobile,Direct,Gift Card,Electronics,34.31,367.0,0,0,PASS
ORD-2024-002903,05/05/2024,France,Mobile,Marketplace,Credit Card,Garden,66.94,87.1,0,0,PASS
ORD-2023-002259,10/10/2023,Turkey,Mobile,Paid Ads,PayPal,Electronics,99.2,174.3,0,0,PASS
ORD-2024-011875,04/12/2024,Netherlands,Desktop,Paid Ads,Klarna,Home & Kitchen,220.21,649.7,0,0,PASS
ORD-2024-005396,10/03/2024,Belgium,Mobile,Organic Search,PayPal,Pet Supplies,26.29,316.2,0,0,PASS
ORD-2025-007083,14/05/2025,Belgium,Mobile,Marketplace,Debit Card,Sports,47.29,558.4,0,0,PASS
ORD-2025-011751,20/11/2025,France,Mobile,Marketplace,Debit Card,Beauty,76.57,461.4,0,0,PASS
ORD-2025-009523,09/04/2025,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,61.92,229.4,0,0,PASS
ORD-2023-003522,10/11/2023,Belgium,Mobile,Marketplace,Credit Card,Sports,45.53,426.5,0,0,PASS
ORD-2023-002731,31/01/2023,Germany,Desktop,Organic Search,Gift Card,Toys,166.27,324.7,0,0,PASS
ORD-2024-007958,26/05/2024,Netherlands,Mobile,Email,Credit Card,Garden,34.67,292.7,0,0,PASS
ORD-2023-004479,20/09/2023,Spain,Mobile,Paid Ads,Credit Card,Fashion,43.71,322.8,1,0,MFA_CHALLENGE
ORD-2024-005661,18/05/2024,Belgium,Mobile,Email,Credit Card,Pet Supplies,13.52,190.4,0,0,PASS
ORD-2024-001597,12/05/2024,Spain,Mobile,Organic Search,Debit Card,Pet Supplies,71.05,356.6,0,0,PASS
ORD-2025-000068,02/03/2025,Turkey,Mobile,Direct,Bank Transfer,Electronics,72.99,1130.6,0,0,PASS
ORD-2023-002585,28/02/2023,Spain,Mobile,Organic Search,Debit Card,Home & Kitchen,203.36,224.0,0,0,PASS
ORD-2024-011000,26/02/2024,Netherlands,Mobile,Organic Search,Credit Card,Garden,62.07,171.2,0,0,PASS
ORD-2024-006282,23/09/2024,Germany,Mobile,Social Media,Debit Card,Electronics,144.34,129.1,0,0,PASS
ORD-2023-003197,06/08/2023,Belgium,Mobile,Email,Credit Card,Sports,87.87,1204.5,0,0,PASS
ORD-2023-011239,20/10/2023,Netherlands,Desktop,Direct,Klarna,Fashion,78.34,1097.1,0,0,PASS
ORD-2024-005328,28/09/2024,Germany,Desktop,Paid Ads,Bank Transfer,Home & Kitchen,9.74,214.5,0,0,PASS
ORD-2024-009513,27/04/2024,Belgium,Desktop,Email,Credit Card,Electronics,37.41,245.9,0,0,PASS
ORD-2024-009609,14/02/2024,Italy,Desktop,Organic Search,Credit Card,Home & Kitchen,59.06,286.3,0,0,PASS
ORD-2024-001259,28/04/2024,Poland,Mobile,Organic Search,Credit Card,Sports,47.22,322.7,0,0,PASS
ORD-2025-007657,25/06/2025,Belgium,Mobile,Social Media,Credit Card,Home & Kitchen,59.46,318.3,0,0,PASS
ORD-2024-006351,28/12/2024,France,Tablet,Marketplace,Bank Transfer,Electronics,71.76,704.4,0,0,PASS
ORD-2025-010214,29/10/2025,Turkey,Desktop,Organic Search,PayPal,Garden,49.01,59.3,0,1,PASS
ORD-2025-007524,31/08/2025,Netherlands,Tablet,Marketplace,PayPal,Fashion,15.42,303.4,0,0,PASS
ORD-2024-000992,17/03/2024,Belgium,Desktop,Social Media,PayPal,Fashion,47.58,171.4,0,0,PASS
ORD-2023-003505,28/02/2023,Turkey,Mobile,Direct,PayPal,Home & Kitchen,29.02,738.0,0,0,PASS
ORD-2025-000114,13/05/2025,Poland,Desktop,Organic Search,Debit Card,Sports,232.89,579.2,0,0,PASS
ORD-2023-000920,13/07/2023,Poland,Mobile,Direct,Bank Transfer,Fashion,29.94,161.2,0,0,PASS
ORD-2025-002510,28/06/2025,Belgium,Mobile,Paid Ads,PayPal,Pet Supplies,6.9,198.2,0,1,PASS
ORD-2025-011283,05/11/2025,Netherlands,Mobile,Organic Search,Bank Transfer,Pet Supplies,13.2,499.5,1,0,PASS
ORD-2024-000166,31/08/2024,France,Mobile,Email,Gift Card,Home & Kitchen,192.72,429.1,0,0,PASS
ORD-2024-006742,31/01/2024,Italy,Mobile,Direct,PayPal,Garden,5.0,525.4,0,0,PASS
ORD-2024-007634,21/07/2024,Poland,Desktop,Social Media,Credit Card,Home & Kitchen,51.44,955.5,0,0,PASS
ORD-2025-010244,08/09/2025,Netherlands,Mobile,Marketplace,Debit Card,Home & Kitchen,31.14,415.2,0,0,PASS
ORD-2024-008676,02/10/2024,Spain,Mobile,Marketplace,Debit Card,Fashion,13.46,802.9,1,0,PASS
ORD-2023-004604,28/06/2023,Turkey,Mobile,Marketplace,PayPal,Electronics,58.68,609.0,0,0,PASS
ORD-2024-008836,06/08/2024,Poland,Desktop,Direct,Klarna,Fashion,19.21,466.1,0,0,PASS
ORD-2025-010197,28/02/2025,Netherlands,Desktop,Paid Ads,PayPal,Fashion,71.89,210.6,0,0,PASS
ORD-2024-000950,13/04/2024,Netherlands,Tablet,Direct,Bank Transfer,Garden,30.71,366.4,0,0,PASS
ORD-2024-004595,27/08/2024,France,Mobile,Social Media,Credit Card,Sports,12.86,387.0,0,0,PASS
ORD-2025-009799,08/01/2025,Netherlands,Mobile,Social Media,Debit Card,Electronics,139.41,747.7,0,0,PASS
ORD-2025-003771,04/04/2025,Turkey,Mobile,Direct,Credit Card,Sports,90.69,585.3,0,0,PASS
ORD-2023-002507,15/04/2023,Germany,Desktop,Marketplace,Credit Card,Garden,26.17,536.4,0,1,PASS
ORD-2024-005108,04/12/2024,Germany,Mobile,Organic Search,PayPal,Sports,54.32,721.8,0,0,PASS
ORD-2024-002851,28/11/2024,Netherlands,Desktop,Social Media,Debit Card,Garden,19.07,207.9,0,1,PASS
ORD-2025-006001,13/04/2025,Turkey,Desktop,Paid Ads,Klarna,Home & Kitchen,107.3,811.1,0,0,PASS
ORD-2023-008743,28/02/2023,Germany,Mobile,Social Media,Credit Card,Pet Supplies,71.26,354.8,0,0,PASS
ORD-2025-011974,29/04/2025,Netherlands,Mobile,Marketplace,Credit Card,Fashion,7.05,264.3,0,0,PASS
ORD-2023-007774,02/03/2023,Belgium,Mobile,Direct,Credit Card,Sports,32.31,301.4,0,0,PASS
ORD-2025-009971,14/02/2025,Belgium,Mobile,Organic Search,Credit Card,Toys,18.52,245.1,0,0,PASS
ORD-2024-004447,14/10/2024,Netherlands,Tablet,Social Media,Credit Card,Home & Kitchen,106.69,1182.9,0,0,PASS
ORD-2024-005795,05/04/2024,Netherlands,Desktop,Direct,Bank Transfer,Electronics,33.07,145.4,0,0,PASS
ORD-2025-010412,16/10/2025,Germany,Mobile,Paid Ads,PayPal,Beauty,33.99,1250.8,0,0,PASS
ORD-2024-004461,15/03/2024,Belgium,Mobile,Direct,PayPal,Home & Kitchen,67.11,275.9,0,0,PASS
ORD-2023-008970,22/08/2023,France,Desktop,Social Media,Debit Card,Beauty,23.92,770.2,0,0,PASS
ORD-2025-002506,16/08/2025,Italy,Mobile,Social Media,PayPal,Home & Kitchen,26.87,265.6,0,1,PASS
ORD-2025-009085,04/07/2025,Belgium,Desktop,Marketplace,Bank Transfer,Fashion,85.51,506.6,0,0,PASS
ORD-2024-006624,15/01/2024,Netherlands,Desktop,Social Media,Credit Card,Toys,12.41,140.0,0,0,PASS
ORD-2023-001115,07/11/2023,Netherlands,Mobile,Email,Klarna,Garden,178.09,202.2,0,0,PASS
ORD-2024-006943,30/03/2024,Turkey,Mobile,Direct,Debit Card,Fashion,48.11,344.1,0,0,PASS
ORD-2024-010063,17/01/2024,Netherlands,Mobile,Organic Search,Klarna,Toys,30.8,1055.7,0,0,PASS
ORD-2025-000299,17/04/2025,France,Mobile,Social Media,Credit Card,Beauty,16.1,370.5,0,0,PASS
ORD-2024-001676,23/05/2024,France,Mobile,Organic Search,Bank Transfer,Pet Supplies,40.35,452.8,0,0,PASS
ORD-2024-003348,12/09/2024,France,Mobile,Organic Search,Debit Card,Home & Kitchen,56.85,638.1,0,0,PASS
ORD-2024-006171,29/07/2024,Italy,Mobile,Organic Search,PayPal,Toys,33.12,579.1,0,0,PASS
ORD-2025-002736,30/10/2025,Netherlands,Mobile,Email,Debit Card,Garden,125.65,979.9,0,0,PASS
ORD-2023-005670,15/09/2023,Italy,Mobile,Organic Search,PayPal,Electronics,176.16,147.3,0,0,PASS
ORD-2023-009591,20/04/2023,Germany,Mobile,Organic Search,Credit Card,Garden,35.33,459.9,0,0,PASS
ORD-2023-004989,16/08/2023,Germany,Mobile,Marketplace,Credit Card,Fashion,30.86,111.0,0,0,PASS
ORD-2025-011133,22/06/2025,Netherlands,Mobile,Direct,PayPal,Electronics,239.16,148.2,0,0,PASS
ORD-2025-002379,22/07/2025,France,Mobile,Organic Search,PayPal,Toys,29.99,254.7,0,0,PASS
ORD-2025-007432,18/05/2025,Spain,Mobile,Social Media,Credit Card,Pet Supplies,32.01,333.2,0,0,PASS
ORD-2023-007426,24/03/2023,Netherlands,Mobile,Organic Search,Gift Card,Garden,56.77,214.9,0,0,PASS
ORD-2025-008350,20/06/2025,Belgium,Mobile,Marketplace,Credit Card,Pet Supplies,7.98,721.7,0,0,PASS
ORD-2023-004326,14/07/2023,Netherlands,Mobile,Paid Ads,Debit Card,Beauty,27.08,706.1,1,0,MFA_CHALLENGE
ORD-2025-004173,06/12/2025,France,Mobile,Paid Ads,Credit Card,Toys,30.35,351.4,0,0,PASS
ORD-2025-009221,21/02/2025,Italy,Desktop,Direct,Credit Card,Beauty,34.3,447.4,0,0,PASS
ORD-2024-004551,12/07/2024,Belgium,Mobile,Marketplace,Credit Card,Pet Supplies,43.55,488.4,0,0,PASS
ORD-2024-011606,07/07/2024,Germany,Desktop,Organic Search,Credit Card,Electronics,92.29,765.0,0,0,PASS
ORD-2024-008611,13/02/2024,Poland,Desktop,Social Media,Credit Card,Fashion,74.36,456.1,0,1,PASS
ORD-2023-009602,15/07/2023,Germany,Mobile,Organic Search,Klarna,Fashion,15.93,991.9,0,0,PASS
ORD-2024-002104,24/08/2024,France,Tablet,Paid Ads,Klarna,Fashion,77.67,1006.6,0,0,PASS
ORD-2024-005337,13/04/2024,Italy,Mobile,Direct,Debit Card,Beauty,43.53,659.6,0,0,PASS
ORD-2025-008301,18/06/2025,Germany,Mobile,Social Media,Debit Card,Electronics,60.84,242.0,0,0,PASS
ORD-2025-003760,28/02/2025,Netherlands,Desktop,Organic Search,Debit Card,Sports,93.38,1747.7,0,0,PASS
ORD-2024-009372,23/09/2024,Germany,Mobile,Direct,Credit Card,Beauty,23.33,912.8,0,0,PASS
ORD-2024-001838,24/02/2024,Netherlands,Tablet,Social Media,Credit Card,Electronics,106.09,691.9,0,0,PASS
ORD-2025-009641,12/12/2025,Poland,Desktop,Direct,PayPal,Garden,39.19,660.6,0,0,PASS
ORD-2024-009966,17/03/2024,Belgium,Mobile,Paid Ads,PayPal,Pet Supplies,20.75,96.6,1,0,MFA_CHALLENGE
ORD-2023-011785,10/07/2023,Spain,Mobile,Organic Search,Klarna,Sports,27.28,31.9,0,0,PASS
ORD-2025-005711,16/11/2025,Netherlands,Mobile,Email,PayPal,Sports,58.12,321.9,0,0,PASS
ORD-2023-000608,18/05/2023,France,Desktop,Direct,PayPal,Garden,39.36,877.5,0,0,PASS
ORD-2025-004501,09/07/2025,Italy,Desktop,Marketplace,Gift Card,Sports,279.2,369.0,0,0,PASS
ORD-2025-007037,08/01/2025,Germany,Mobile,Direct,Debit Card,Toys,59.57,1099.2,0,0,PASS
ORD-2025-001094,21/09/2025,Spain,Mobile,Organic Search,Credit Card,Garden,43.35,455.3,0,0,PASS
ORD-2025-007862,26/12/2025,Netherlands,Desktop,Marketplace,Debit Card,Home & Kitchen,16.34,776.9,0,0,PASS
ORD-2023-006719,05/08/2023,Turkey,Mobile,Email,Credit Card,Fashion,52.27,184.7,0,0,PASS
ORD-2023-008635,03/04/2023,Netherlands,Mobile,Paid Ads,PayPal,Electronics,132.57,291.2,0,0,PASS
ORD-2024-010747,11/07/2024,Germany,Mobile,Marketplace,Debit Card,Pet Supplies,44.74,892.3,0,0,PASS
ORD-2023-004488,28/04/2023,France,Desktop,Paid Ads,PayPal,Sports,108.05,472.6,0,0,PASS
ORD-2025-000161,02/06/2025,France,Desktop,Organic Search,Debit Card,Electronics,93.93,813.9,0,0,PASS
ORD-2023-000204,11/09/2023,Turkey,Desktop,Organic Search,PayPal,Fashion,11.22,590.8,0,0,PASS
ORD-2025-006484,17/09/2025,France,Mobile,Organic Search,Credit Card,Garden,29.25,354.4,0,0,PASS
ORD-2025-003941,25/08/2025,Netherlands,Mobile,Direct,PayPal,Garden,40.44,235.1,0,0,PASS
ORD-2023-008365,12/06/2023,Turkey,Tablet,Direct,Klarna,Toys,12.59,1084.5,0,0,PASS
ORD-2024-006104,20/05/2024,Netherlands,Mobile,Organic Search,Credit Card,Electronics,66.0,554.6,0,0,PASS
ORD-2025-004934,21/10/2025,Spain,Mobile,Email,Credit Card,Garden,88.41,523.9,0,0,PASS
ORD-2025-002935,12/05/2025,Netherlands,Mobile,Direct,Credit Card,Sports,248.24,525.9,0,0,PASS
ORD-2024-001815,11/04/2024,Germany,Mobile,Social Media,Credit Card,Fashion,118.67,449.8,0,0,PASS
ORD-2023-007648,22/07/2023,France,Tablet,Marketplace,Debit Card,Electronics,41.88,793.3,0,0,PASS
ORD-2024-002436,01/08/2024,Spain,Mobile,Paid Ads,PayPal,Fashion,65.41,1482.5,0,0,PASS
ORD-2024-001231,18/06/2024,France,Desktop,Social Media,Credit Card,Home & Kitchen,96.37,1043.4,0,0,PASS
ORD-2025-011323,10/09/2025,Germany,Mobile,Direct,Bank Transfer,Electronics,45.53,645.6,0,0,PASS
ORD-2023-011680,27/05/2023,Belgium,Desktop,Organic Search,Klarna,Garden,89.46,1016.9,0,0,PASS
ORD-2025-003047,20/09/2025,Netherlands,Mobile,Paid Ads,Klarna,Toys,9.96,1083.2,0,0,PASS
ORD-2024-005706,14/01/2024,Italy,Tablet,Direct,Debit Card,Electronics,74.39,494.1,0,0,PASS
ORD-2025-011586,02/05/2025,Belgium,Mobile,Social Media,Bank Transfer,Electronics,49.71,479.5,0,0,PASS
ORD-2025-002916,03/08/2025,Netherlands,Tablet,Organic Search,Credit Card,Home & Kitchen,199.45,505.2,0,0,PASS
ORD-2024-010882,20/10/2024,Germany,Mobile,Marketplace,Credit Card,Garden,12.34,169.9,0,0,PASS
ORD-2023-007546,19/04/2023,Belgium,Mobile,Organic Search,Credit Card,Beauty,15.56,230.6,0,0,PASS
ORD-2025-003989,27/02/2025,Netherlands,Mobile,Organic Search,Credit Card,Electronics,164.0,769.6,0,0,PASS
ORD-2023-004252,14/06/2023,Germany,Mobile,Direct,Klarna,Garden,18.92,379.2,0,0,PASS
ORD-2024-006112,27/11/2024,Spain,Desktop,Direct,Credit Card,Home & Kitchen,34.84,1071.7,0,0,PASS
ORD-2024-006829,26/08/2024,Netherlands,Mobile,Direct,PayPal,Fashion,25.37,2325.6,0,0,PASS
ORD-2023-009257,12/04/2023,Spain,Mobile,Social Media,Credit Card,Home & Kitchen,109.97,426.0,0,0,PASS
ORD-2025-008077,30/03/2025,France,Mobile,Direct,Debit Card,Home & Kitchen,30.49,408.9,0,0,PASS
ORD-2023-006205,12/09/2023,Italy,Mobile,Social Media,PayPal,Pet Supplies,82.28,415.7,0,1,PASS
ORD-2023-003294,02/10/2023,Poland,Mobile,Organic Search,Credit Card,Fashion,20.73,1124.0,0,0,PASS
ORD-2025-004035,06/05/2025,Germany,Desktop,Direct,Debit Card,Home & Kitchen,147.79,205.1,0,0,PASS
ORD-2025-002726,01/07/2025,Netherlands,Desktop,Social Media,Credit Card,Electronics,148.72,509.7,0,0,PASS
ORD-2024-004291,02/08/2024,Germany,Mobile,Marketplace,Debit Card,Home & Kitchen,41.82,467.0,0,0,PASS
ORD-2025-004335,16/02/2025,Germany,Desktop,Direct,Credit Card,Fashion,19.44,265.9,0,0,PASS
ORD-2024-002553,30/01/2024,Netherlands,Mobile,Social Media,Debit Card,Home & Kitchen,30.31,316.1,0,0,PASS
ORD-2024-003878,23/04/2024,Belgium,Desktop,Marketplace,Credit Card,Sports,62.91,448.5,0,0,PASS
ORD-2024-006206,16/01/2024,Spain,Mobile,Organic Search,PayPal,Sports,42.09,265.0,0,0,PASS
ORD-2025-008533,28/05/2025,France,Mobile,Social Media,Credit Card,Fashion,21.94,155.5,0,0,PASS
ORD-2025-008152,07/04/2025,Spain,Mobile,Marketplace,Klarna,Garden,44.19,65.4,0,0,PASS
ORD-2024-006880,16/08/2024,Netherlands,Desktop,Marketplace,Klarna,Beauty,13.72,166.5,0,0,PASS
ORD-2024-007486,14/09/2024,Germany,Mobile,Organic Search,Credit Card,Garden,99.21,498.5,0,0,PASS
ORD-2023-004754,06/09/2023,Poland,Desktop,Marketplace,Debit Card,Toys,60.3,346.5,0,0,PASS
ORD-2023-004887,28/06/2023,Netherlands,Desktop,Direct,Bank Transfer,Garden,26.89,567.0,0,0,PASS
ORD-2025-000858,24/03/2025,France,Desktop,Paid Ads,PayPal,Garden,52.09,272.5,0,0,PASS
ORD-2025-000371,14/06/2025,Netherlands,Tablet,Paid Ads,PayPal,Electronics,104.71,453.9,0,0,PASS
ORD-2023-006540,21/01/2023,Spain,Mobile,Marketplace,PayPal,Garden,43.97,353.3,0,0,PASS
ORD-2023-010035,26/09/2023,Turkey,Desktop,Direct,Debit Card,Home & Kitchen,201.81,395.4,0,0,PASS
ORD-2025-002562,14/07/2025,Germany,Mobile,Social Media,Klarna,Home & Kitchen,80.2,34.6,0,0,PASS
ORD-2023-003802,11/12/2023,Turkey,Desktop,Email,Debit Card,Electronics,25.28,266.7,0,0,PASS
ORD-2024-002641,04/08/2024,Netherlands,Mobile,Paid Ads,Credit Card,Fashion,60.31,468.7,0,0,PASS
ORD-2025-005456,12/07/2025,Belgium,Mobile,Social Media,Credit Card,Sports,33.4,769.5,0,0,PASS
ORD-2023-011117,24/06/2023,France,Mobile,Paid Ads,Credit Card,Pet Supplies,12.28,190.8,0,0,PASS
ORD-2023-004491,01/11/2023,Spain,Desktop,Direct,Debit Card,Beauty,38.16,223.9,0,0,PASS
ORD-2023-002348,07/08/2023,Poland,Desktop,Social Media,PayPal,Sports,16.56,293.0,0,1,PASS
ORD-2023-000650,17/04/2023,Belgium,Desktop,Organic Search,Debit Card,Garden,25.84,1231.7,0,0,PASS
ORD-2025-006860,01/05/2025,France,Mobile,Organic Search,Klarna,Toys,59.69,127.5,0,0,PASS
ORD-2025-002782,08/08/2025,Belgium,Desktop,Paid Ads,Credit Card,Beauty,12.21,747.1,0,0,PASS
ORD-2025-008185,11/11/2025,Netherlands,Mobile,Direct,Debit Card,Sports,43.49,573.0,0,0,PASS
ORD-2025-010242,25/02/2025,Belgium,Desktop,Direct,PayPal,Electronics,45.6,750.9,0,0,PASS
ORD-2023-010410,12/11/2023,Netherlands,Mobile,Email,Bank Transfer,Toys,25.96,161.5,0,0,PASS
ORD-2025-011517,20/09/2025,Netherlands,Mobile,Organic Search,Debit Card,Electronics,239.15,107.1,0,0,PASS
ORD-2024-007208,15/01/2024,Belgium,Mobile,Email,Gift Card,Home & Kitchen,134.97,334.8,0,0,PASS
ORD-2023-005945,28/09/2023,Netherlands,Mobile,Direct,Klarna,Sports,32.26,872.8,0,0,PASS
ORD-2025-008244,12/04/2025,Turkey,Desktop,Marketplace,Credit Card,Fashion,56.69,101.5,0,1,PASS
ORD-2023-000616,06/05/2023,Netherlands,Mobile,Social Media,Debit Card,Garden,34.53,162.5,0,0,PASS
ORD-2025-010120,22/03/2025,Turkey,Mobile,Paid Ads,Credit Card,Sports,47.19,213.7,0,0,PASS
ORD-2023-002576,19/06/2023,Netherlands,Mobile,Organic Search,PayPal,Home & Kitchen,35.36,596.8,0,0,PASS
ORD-2024-000054,06/02/2024,Poland,Mobile,Social Media,Debit Card,Garden,36.3,505.5,0,1,PASS
ORD-2023-011899,03/11/2023,Netherlands,Desktop,Direct,Klarna,Toys,25.12,908.8,0,0,PASS
ORD-2024-003341,06/10/2024,Netherlands,Tablet,Direct,Debit Card,Electronics,65.29,530.3,0,0,PASS
ORD-2025-010034,13/06/2025,Netherlands,Mobile,Marketplace,PayPal,Sports,39.39,876.6,0,0,PASS
ORD-2025-001706,14/02/2025,Netherlands,Mobile,Organic Search,Bank Transfer,Electronics,51.88,1026.0,0,0,PASS
ORD-2023-010861,02/01/2023,Netherlands,Desktop,Social Media,PayPal,Fashion,35.14,517.3,0,0,PASS
ORD-2025-007992,20/03/2025,Italy,Mobile,Organic Search,Klarna,Toys,57.64,311.3,0,0,PASS
ORD-2023-007916,24/02/2023,Netherlands,Desktop,Marketplace,Debit Card,Home & Kitchen,22.86,172.9,0,0,PASS
ORD-2023-001494,01/11/2023,Netherlands,Mobile,Organic Search,Credit Card,Toys,30.39,621.0,0,0,PASS
ORD-2024-005877,18/07/2024,Netherlands,Mobile,Organic Search,Debit Card,Fashion,49.32,838.7,0,0,PASS
ORD-2023-011955,26/07/2023,Netherlands,Desktop,Organic Search,Klarna,Pet Supplies,11.16,327.1,0,0,PASS
ORD-2025-008160,16/01/2025,Netherlands,Mobile,Social Media,Bank Transfer,Electronics,32.08,292.7,0,0,PASS
ORD-2024-000804,24/02/2024,Netherlands,Mobile,Organic Search,Debit Card,Garden,123.22,332.6,0,0,PASS
ORD-2024-004954,25/09/2024,Germany,Mobile,Paid Ads,Klarna,Beauty,23.71,659.4,0,0,PASS
ORD-2023-007744,18/02/2023,France,Desktop,Direct,Credit Card,Fashion,64.28,296.4,0,0,PASS
ORD-2025-001813,19/12/2025,Italy,Mobile,Social Media,Debit Card,Toys,6.1,416.9,0,0,PASS
ORD-2023-009149,16/11/2023,Italy,Desktop,Organic Search,Klarna,Home & Kitchen,16.14,896.8,0,0,PASS
ORD-2024-000991,27/10/2024,Netherlands,Desktop,Paid Ads,Credit Card,Fashion,35.16,555.5,1,0,MFA_CHALLENGE
ORD-2024-002775,15/09/2024,Belgium,Mobile,Paid Ads,Debit Card,Toys,59.74,398.4,0,0,PASS
ORD-2025-009429,01/02/2025,Netherlands,Mobile,Paid Ads,PayPal,Home & Kitchen,167.3,287.9,0,0,PASS
ORD-2023-002449,03/04/2023,Netherlands,Desktop,Email,Credit Card,Home & Kitchen,123.55,58.8,0,0,PASS
ORD-2024-003514,14/07/2024,Germany,Tablet,Paid Ads,PayPal,Beauty,15.41,1100.2,0,0,PASS
ORD-2025-007934,20/09/2025,France,Desktop,Paid Ads,PayPal,Toys,62.52,616.0,0,0,PASS
ORD-2023-010066,09/06/2023,Belgium,Tablet,Social Media,Credit Card,Toys,97.9,265.6,0,0,PASS
ORD-2024-000220,18/11/2024,Belgium,Mobile,Social Media,Klarna,Electronics,92.92,1028.7,0,0,PASS
ORD-2023-008154,26/11/2023,Italy,Mobile,Marketplace,Bank Transfer,Fashion,54.27,677.2,0,0,PASS
ORD-2025-001289,07/01/2025,Spain,Mobile,Organic Search,Debit Card,Pet Supplies,16.29,431.2,0,0,PASS
ORD-2024-003164,08/04/2024,Netherlands,Mobile,Paid Ads,Debit Card,Electronics,112.41,574.0,0,0,PASS
ORD-2024-004679,10/08/2024,Germany,Mobile,Paid Ads,Credit Card,Fashion,21.66,703.2,0,0,PASS
ORD-2023-002619,14/06/2023,France,Desktop,Direct,PayPal,Home & Kitchen,104.26,1705.1,0,0,PASS
ORD-2025-003613,19/02/2025,France,Mobile,Paid Ads,Klarna,Fashion,5.18,230.5,0,0,PASS
ORD-2023-000044,02/04/2023,Netherlands,Mobile,Direct,Debit Card,Sports,52.26,245.3,0,0,PASS
ORD-2023-009600,26/02/2023,Belgium,Mobile,Paid Ads,Gift Card,Sports,97.92,217.1,0,0,PASS
ORD-2023-008920,09/08/2023,Netherlands,Desktop,Social Media,Credit Card,Fashion,11.24,285.7,0,0,PASS
ORD-2024-008775,14/12/2024,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,13.94,355.4,0,0,PASS
ORD-2024-003793,22/03/2024,Netherlands,Desktop,Paid Ads,Debit Card,Electronics,127.21,197.8,0,0,PASS
ORD-2025-003572,17/05/2025,Belgium,Desktop,Marketplace,Klarna,Garden,58.51,32.6,0,0,PASS
ORD-2025-011975,30/05/2025,Belgium,Mobile,Organic Search,PayPal,Electronics,61.43,610.5,0,0,PASS
ORD-2025-001504,21/10/2025,France,Desktop,Social Media,Credit Card,Beauty,14.3,182.4,0,0,PASS
ORD-2023-008048,30/09/2023,Germany,Mobile,Social Media,Credit Card,Fashion,28.65,250.5,0,0,PASS
ORD-2024-011795,16/09/2024,Germany,Mobile,Social Media,Credit Card,Electronics,221.22,93.6,0,0,PASS
ORD-2025-007597,22/07/2025,Germany,Mobile,Paid Ads,Debit Card,Toys,13.41,198.5,0,0,PASS
ORD-2025-003440,11/04/2025,Turkey,Mobile,Social Media,Bank Transfer,Home & Kitchen,59.66,343.5,0,0,PASS
ORD-2023-001893,29/01/2023,Turkey,Mobile,Marketplace,Credit Card,Fashion,31.15,250.7,0,0,PASS
ORD-2023-011564,18/07/2023,Netherlands,Mobile,Paid Ads,PayPal,Home & Kitchen,128.18,372.7,0,0,PASS
ORD-2025-011349,27/05/2025,Netherlands,Mobile,Marketplace,Credit Card,Pet Supplies,29.85,539.5,0,0,PASS
ORD-2025-010999,04/03/2025,France,Mobile,Social Media,Bank Transfer,Fashion,14.6,183.0,0,0,PASS
ORD-2025-005256,15/01/2025,Italy,Desktop,Paid Ads,Debit Card,Beauty,21.4,568.5,0,0,PASS
ORD-2025-001956,19/02/2025,Belgium,Desktop,Organic Search,Bank Transfer,Home & Kitchen,34.33,215.3,0,0,PASS
ORD-2025-011302,13/02/2025,Netherlands,Mobile,Organic Search,PayPal,Home & Kitchen,138.91,635.5,1,1,IMMEDIATE_BLOCK
ORD-2023-005168,17/08/2023,Belgium,Mobile,Direct,Klarna,Sports,37.97,551.2,0,0,PASS
ORD-2023-004815,10/07/2023,Turkey,Mobile,Paid Ads,Klarna,Electronics,79.53,508.9,0,0,PASS
ORD-2024-003576,23/01/2024,Netherlands,Desktop,Organic Search,Credit Card,Garden,19.11,431.7,0,0,PASS
ORD-2023-006461,21/01/2023,Spain,Desktop,Direct,Credit Card,Home & Kitchen,69.83,442.6,0,0,PASS
ORD-2025-001506,24/11/2025,Turkey,Desktop,Paid Ads,PayPal,Pet Supplies,17.74,491.3,0,0,PASS
ORD-2024-008471,27/06/2024,Spain,Desktop,Direct,Bank Transfer,Home & Kitchen,50.64,302.6,0,0,PASS
ORD-2025-000671,01/06/2025,Turkey,Desktop,Organic Search,Credit Card,Electronics,64.09,358.6,0,0,PASS
ORD-2023-006492,25/01/2023,Germany,Mobile,Marketplace,Debit Card,Fashion,19.86,361.4,0,0,PASS
ORD-2024-007049,30/11/2024,Germany,Mobile,Social Media,Debit Card,Sports,47.59,226.7,0,0,PASS
ORD-2024-009836,16/04/2024,France,Desktop,Social Media,PayPal,Electronics,143.5,26.3,0,0,PASS
ORD-2023-010681,24/11/2023,Germany,Desktop,Organic Search,Credit Card,Beauty,9.44,160.8,0,0,PASS
ORD-2025-001086,01/06/2025,Germany,Desktop,Organic Search,Klarna,Home & Kitchen,52.75,311.0,0,0,PASS
ORD-2024-000898,19/11/2024,Netherlands,Mobile,Organic Search,PayPal,Beauty,26.2,510.8,0,0,PASS
ORD-2024-003307,23/05/2024,France,Mobile,Paid Ads,PayPal,Toys,107.0,805.7,0,0,PASS
